1.46077,0,0.768059878,0,39.32336,5.4,225.1963226,Li,20,Fe,80,Ni,100,3,26,28,B2,65,65_3_20_26_80_28_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,65
1.033201,0,0.605630473,0,20.97112,5.4,177.7159698,Li,20,Fe,80,Cu,100,3,26,29,B2,66,66_3_20_26_80_29_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,66
0.857957,0,0.527030312,0,21.55492,5.6,126.9565303,Li,20,Fe,80,Zn,100,3,26,30,B2,67,67_3_20_26_80_30_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,67
0.245699,0,0.510031258,0,26.13822,5.6,0.897853641,Li,20,Fe,80,Ga,100,3,26,31,B2,68,68_3_20_26_80_31_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,68
0,0,0,0,12.21036,5.6,0.001789373,Li,20,Fe,80,Ge,100,3,26,32,B2,69,69_3_20_26_80_32_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,69
0.755652,0,0.62169846,0,20.0408,5.8,302.7355625,Li,20,Fe,80,As,100,3,26,33,B2,70,70_3_20_26_80_33_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,70
0.451785,0,0.617446786,0,38.70848,6.4,54.02881617,Li,20,Fe,80,Y,100,3,26,39,B2,71,71_3_20_26_80_39_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,71
0,0,0,0,9.70332,6,0,Li,20,Fe,80,Zr,100,3,26,40,B2,72,72_3_20_26_80_40_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,72
0.274182,0,0.4946944,0,24.0115,5.8,27.5193718,Li,20,Fe,80,Nb,100,3,26,41,B2,73,73_3_20_26_80_41_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,73
0.605438,0,0.280296865,0,27.81776,5.6,41.88702986,Li,20,Fe,80,Mo,100,3,26,42,B2,74,74_3_20_26_80_42_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,74
1.119371,0,0.041452578,0,28.96294,5.6,32.49595979,Li,20,Fe,80,Ru,100,3,26,44,B2,75,75_3_20_26_80_44_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,75
1.177082,0,0.669201148,0,21.9343,6,132.9971486,Li,20,Fe,80,Ag,100,3,26,47,B2,76,76_3_20_26_80_47_100_B2_1.csv,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,200,76
